time,cloud_cover,evaporation,humidity,specific_humidity,precip,pressure,sea_level_pressure,thermal_rad,solar_rad,wind_speed,temp_2m,temp_max_24h,temp_min_24h,wind_u,wind_v,cloud_cover_lag1,cloud_cover_lag2,cloud_cover_lag3,cloud_cover_lag6,cloud_cover_lag12,evaporation_lag1,evaporation_lag2,evaporation_lag3,evaporation_lag6,evaporation_lag12,humidity_lag1,humidity_lag2,humidity_lag3,humidity_lag6,humidity_lag12,specific_humidity_lag1,specific_humidity_lag2,specific_humidity_lag3,specific_humidity_lag6,specific_humidity_lag12,precip_lag1,precip_lag2,precip_lag3,precip_lag6,precip_lag12,pressure_lag1,pressure_lag2,pressure_lag3,pressure_lag6,pressure_lag12,sea_level_pressure_lag1,sea_level_pressure_lag2,sea_level_pressure_lag3,sea_level_pressure_lag6,sea_level_pressure_lag12,thermal_rad_lag1,thermal_rad_lag2,thermal_rad_lag3,thermal_rad_lag6,thermal_rad_lag12,solar_rad_lag1,solar_rad_lag2,solar_rad_lag3,solar_rad_lag6,solar_rad_lag12,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,wind_speed_lag6,wind_speed_lag12,temp_2m_lag1,temp_2m_lag2,temp_2m_lag3,temp_2m_lag6,temp_2m_lag12,temp_max_24h_lag1,temp_max_24h_lag2,temp_max_24h_lag3,temp_max_24h_lag6,temp_max_24h_lag12,temp_min_24h_lag1,temp_min_24h_lag2,temp_min_24h_lag3,temp_min_24h_lag6,temp_min_24h_lag12,wind_u_lag1,wind_u_lag2,wind_u_lag3,wind_u_lag6,wind_u_lag12,wind_v_lag1,wind_v_lag2,wind_v_lag3,wind_v_lag6,wind_v_lag12,temp_2m_roll3,temp_2m_roll6,temp_2m_roll12,precip_roll3,precip_roll6,precip_roll12,humidity_roll3,humidity_roll6,humidity_roll12,pressure_roll3,pressure_roll6,pressure_roll12,solar_rad_roll3,solar_rad_roll6,solar_rad_roll12,month_sin,month_cos
2038-01-01,70.319695,4.6908174,83.607864,19.565666,11.827714,1003.94855,1008.27765,429.83984,205.34935,3.148115361934943,27.352543,28.101957,26.698494,3.1352043,0.28482333,62.826675,67.82632,68.07286,75.01669,71.64448,3.3968575,4.2322025,5.6950803,5.6392646,3.8709502,80.9618,81.95032,80.038666,84.53865,84.76293,19.364265,19.235497,18.930586,19.308546,20.035583,4.0554094,8.251164,5.9626102,9.939464,9.803218,1005.4763,1006.2051,1007.16754,1005.71515,1003.9859,1009.5804,1010.2289,1011.1934,1009.9984,1008.2213,422.51242,425.40195,421.0054,429.7038,432.34818,259.629,229.10553,240.65971,153.34993,217.53842,2.3865506125491245,4.820839744043816,7.005823355731723,6.11056619363173,1.0030461943762952,27.798243,27.531342,27.674337,26.98446,27.523098,28.64285,28.43596,28.55511,27.697485,28.278004,27.018507,26.757288,26.887016,26.37811,26.849073,-1.9096392,-4.6127534,-6.3807235,-5.294423,0.9647168,1.4313986,1.4010717,2.8927372,3.0509186,0.27463278,27.560709333333335,27.537852833333336,27.575935833333332,8.04476246666667,6.622729733333334,8.740556033333332,82.17332800000001,81.109825,82.59776166666667,1005.2099833333333,1006.3506733333334,1005.8501691666667,231.36129333333346,228.40957333333336,205.853235,0.49999999999999994,0.8660254037844387
2038-02-01,74.4211,4.5572085,85.15794,19.80614,15.993471,1004.6029,1008.84247,435.9285,177.80171,3.9396832126290624,27.26818,28.047417,26.64545,3.8703582,-0.7358201,70.319695,62.826675,67.82632,72.32961,65.8601,4.6908174,3.3968575,4.2322025,6.220083,4.0049295,83.607864,80.9618,81.95032,80.66082,82.59899,19.565666,19.364265,19.235497,18.72297,19.672121,11.827714,4.0554094,8.251164,5.4479628,9.132255,1003.94855,1005.4763,1006.2051,1007.22565,1005.1597,1008.27765,1009.5804,1010.2289,1011.3714,1009.3344,429.83984,422.51242,425.40195,421.78528,427.75085,205.34935,259.629,229.10553,200.8625,230.89212,3.148115361934943,2.3865506125491245,4.820839744043816,7.245853846687517,2.3266656259983094,27.352543,27.798243,27.531342,27.321156,27.66856,28.101957,28.64285,28.43596,28.157686,28.442026,26.698494,27.018507,26.757288,26.551704,26.987614,3.1352043,-1.9096392,-4.6127534,-5.9898477,2.2685888,0.28482333,1.4313986,1.4010717,4.077269,0.51660216,27.472988666666666,27.529023500000005,27.542570833333333,10.62553146666667,8.380314433333334,9.312324033333333,83.24253466666666,81.859345,82.8110075,1004.6759166666667,1005.9135483333333,1005.8037691666667,214.26002000000014,224.56610833333332,201.42903416666664,0.8660254037844386,0.5000000000000001
2038-03-01,67.96977,3.136628,83.53968,19.837809,6.8512106,1005.80273,1010.0695,427.21533,239.53922,0.8653612710795995,27.636902,28.430897,26.887207,0.8381885,-0.2151515,74.4211,70.319695,62.826675,69.81041,71.62758,4.5572085,4.6908174,3.3968575,5.7958274,3.7418685,85.15794,83.607864,80.9618,79.43948,84.86362,19.80614,19.565666,19.364265,18.646473,20.24418,15.993471,11.827714,4.0554094,4.191518,10.299316,1004.6029,1003.94855,1005.4763,1008.0809,1005.7091,1008.84247,1008.27765,1009.5804,1012.139,1010.10284,435.9285,429.83984,422.51242,418.824,434.5673,177.80171,205.34935,259.629,234.85135,208.51042,3.9396832126290624,3.148115361934943,2.3865506125491245,7.163667313154384,1.3468676774740505,27.26818,27.352543,27.798243,27.549496,27.710855,28.047417,28.101957,28.64285,28.42391,28.552929,26.64545,26.698494,27.018507,26.75423,26.960262,3.8703582,3.1352043,-1.9096392,-5.980041,1.2811588,-0.7358201,0.28482333,1.4313986,3.9442666,-0.41555345,27.419208333333334,27.54359116666667,27.53640808333333,11.557465200000003,8.823596533333335,9.024981916666666,84.101828,82.54271166666668,82.70067916666666,1004.7847266666666,1005.5338533333334,1005.8115716666666,207.5634266666668,225.34741999999997,204.01476749999998,1.0,6.123233995736766e-17
2038-04-01,64.00614,3.122304,82.40138,19.849272,6.00946,1005.6546,1009.91187,424.4542,237.09128,0.7815015028154408,27.870548,28.606218,27.194714,-0.7733461,0.11260732,67.96977,74.4211,70.319695,68.07286,67.80128,3.136628,4.5572085,4.6908174,5.6950803,3.9614441,83.53968,85.15794,83.607864,80.038666,83.339066,19.837809,19.80614,19.565666,18.930586,20.035889,6.8512106,15.993471,11.827714,5.9626102,9.40927,1005.80273,1004.6029,1003.94855,1007.16754,1005.29004,1010.0695,1008.84247,1008.27765,1011.1934,1009.534,427.21533,435.9285,429.83984,421.0054,431.63388,239.53922,177.80171,205.34935,240.65971,201.77711,0.8653612710795995,3.9396832126290624,3.148115361934943,7.005823355731723,0.9179275956938892,27.636902,27.26818,27.352543,27.674337,27.846489,28.430897,28.047417,28.101957,28.55511,28.685291,26.887207,26.64545,26.698494,26.887016,27.091333,0.8381885,3.8703582,3.1352043,-6.3807235,-0.9158367,-0.2151515,-0.7358201,0.28482333,2.8927372,0.061920997,27.591876666666668,27.576292999999996,27.538413000000002,9.618047200000003,8.831404833333334,8.741664416666666,83.69966666666666,82.93649733333334,82.62253866666667,1005.35341,1005.2816966666666,1005.8419516666667,218.14407000000014,224.7526816666667,206.957615,0.8660254037844387,-0.4999999999999998
2038-05-01,69.71031,5.499305,82.53022,20.083122,6.7387843,1005.7587,1010.112,429.0052,190.49512,5.891682695656561,28.04943,28.864164,27.31311,-5.392335,2.3737414,64.00614,67.96977,74.4211,67.82632,74.61283,3.122304,3.136628,4.5572085,4.2322025,5.63031,82.40138,83.53968,85.15794,81.95032,85.449554,19.849272,19.837809,19.80614,19.235497,20.552427,6.00946,6.8512106,15.993471,8.251164,14.168237,1005.6546,1005.80273,1004.6029,1006.2051,1004.2601,1009.91187,1010.0695,1008.84247,1010.2289,1008.5971,424.4542,427.21533,435.9285,425.40195,439.60464,237.09128,239.53922,177.80171,229.10553,151.6743,0.7815015028154408,0.8653612710795995,3.9396832126290624,4.820839744043816,5.773944612386816,27.870548,27.636902,27.26818,27.531342,27.839384,28.606218,28.430897,28.047417,28.43596,28.717278,27.194714,26.887207,26.64545,26.757288,27.127201,-0.7733461,0.8381885,3.8703582,-4.6127534,-5.3175793,0.11260732,-0.2151515,-0.7358201,1.4010717,2.2498415,27.852293333333336,27.662640999999997,27.55591683333333,6.533151633333337,8.579341550000002,8.122543358333333,82.82376000000001,83.03314733333333,82.37926083333333,1005.7386766666667,1005.2072966666666,1005.9668350000001,222.37520666666674,218.31761333333336,210.19268333333335,0.49999999999999994,-0.8660254037844387
2038-06-01,69.05884,7.159654,79.59455,18.883886,3.1811042,1007.2418,1011.34106,417.96115,196.68,8.027234525752952,27.659554,28.507072,26.89731,-6.6816745,4.4487886,69.71031,64.00614,67.96977,62.826675,73.34029,5.499305,3.122304,3.136628,3.3968575,6.067345,82.53022,82.40138,83.53968,80.9618,83.72431,20.083122,19.849272,19.837809,19.364265,19.882044,6.7387843,6.00946,6.8512106,4.0554094,12.201752,1005.7587,1005.6546,1005.80273,1005.4763,1005.9639,1010.112,1009.91187,1010.0695,1009.5804,1010.029,429.0052,424.4542,427.21533,422.51242,431.28528,190.49512,237.09128,239.53922,259.629,153.5775,5.891682695656561,0.7815015028154408,0.8653612710795995,2.3865506125491245,6.143924986187062,28.04943,27.870548,27.636902,27.798243,27.634365,28.864164,28.606218,28.430897,28.64285,28.421883,27.31311,27.194714,26.887207,27.018507,26.933472,-5.392335,-0.7733461,0.8381885,-1.9096392,-5.1743765,2.3737414,0.11260732,-0.2151515,1.4313986,3.3126488,27.859844,27.639526166666666,27.558015916666665,5.309782833333337,8.433624016666668,7.370822708333333,81.50871666666667,82.80527233333333,82.03511416666667,1006.2183666666666,1005.5015466666667,1006.0733266666666,208.0888000000001,207.8261133333333,213.7845583333333,1.2246467991473532e-16,-1.0
2038-07-01,65.621124,6.8990107,77.86595,17.97757,1.381163,1007.88696,1012.0299,407.5281,222.86526,8.253764867544213,27.241669,28.139853,26.431448,-7.1159005,4.1819367,69.05884,69.71031,64.00614,70.319695,75.01669,7.159654,5.499305,3.122304,4.6908174,5.6392646,79.59455,82.53022,82.40138,83.607864,84.53865,18.883886,20.083122,19.849272,19.565666,19.308546,3.1811042,6.7387843,6.00946,11.827714,9.939464,1007.2418,1005.7587,1005.6546,1003.94855,1005.71515,1011.34106,1010.112,1009.91187,1008.27765,1009.9984,417.96115,429.0052,424.4542,429.83984,429.7038,196.68,190.49512,237.09128,205.34935,153.34993,8.027234525752952,5.891682695656561,0.7815015028154408,3.148115361934943,6.11056619363173,27.659554,28.04943,27.870548,27.352543,26.98446,28.507072,28.864164,28.606218,28.101957,27.697485,26.89731,27.31311,27.194714,26.698494,26.37811,-6.6816745,-5.392335,-0.7733461,3.1352043,-5.294423,4.4487886,2.3737414,0.11260732,0.28482333,3.0509186,27.650217666666666,27.621047166666667,27.579449999999998,3.7670171666666703,6.692532183333334,6.657630958333333,79.99690666666667,81.84828666666668,81.47905583333333,1006.9624866666667,1006.1579483333334,1006.2543108333333,203.34679333333347,210.74543166666663,219.5775025,-0.4999999999999997,-0.8660254037844388
2038-08-01,61.64665,5.8009944,76.89969,17.514036,0.85897166,1007.4894,1011.4862,398.98618,258.05258,7.207080562623887,27.040283,27.945894,26.219147,-6.3185697,3.4666536,65.621124,69.05884,69.71031,74.4211,72.32961,6.8990107,7.159654,5.499305,4.5572085,6.220083,77.86595,79.59455,82.53022,85.15794,80.66082,17.97757,18.883886,20.083122,19.80614,18.72297,1.381163,3.1811042,6.7387843,15.993471,5.4479628,1007.88696,1007.2418,1005.7587,1004.6029,1007.22565,1012.0299,1011.34106,1010.112,1008.84247,1011.3714,407.5281,417.96115,429.0052,435.9285,421.78528,222.86526,196.68,190.49512,177.80171,200.8625,8.253764867544213,8.027234525752952,5.891682695656561,3.9396832126290624,7.245853846687517,27.241669,27.659554,28.04943,27.26818,27.321156,28.139853,28.507072,28.864164,28.047417,28.157686,26.431448,26.89731,27.31311,26.64545,26.551704,-7.1159005,-6.6816745,-5.392335,3.8703582,-5.9898477,4.1819367,4.4487886,2.3737414,-0.7358201,4.077269,27.313835333333333,27.58306433333333,27.556043916666667,1.8070796200000034,4.170115626666668,6.275215030000001,78.12006333333333,80.47191166666666,81.16562833333334,1007.5393866666667,1006.6390316666666,1006.2762899999999,225.8659466666668,224.12057666666666,224.34334250000003,-0.8660254037844384,-0.5000000000000004
2038-09-01,61.049095,5.7543225,75.94059,17.310583,0.48717347,1008.4505,1012.3606,398.01447,288.93008,7.452092365572099,27.12328,28.046797,26.276087,-6.5946736,3.470441,61.64665,65.621124,69.05884,67.96977,69.81041,5.8009944,6.8990107,7.159654,3.136628,5.7958274,76.89969,77.86595,79.59455,83.53968,79.43948,17.514036,17.97757,18.883886,19.837809,18.646473,0.85897166,1.381163,3.1811042,6.8512106,4.191518,1007.4894,1007.88696,1007.2418,1005.80273,1008.0809,1011.4862,1012.0299,1011.34106,1010.0695,1012.139,398.98618,407.5281,417.96115,427.21533,418.824,258.05258,222.86526,196.68,239.53922,234.85135,7.207080562623887,8.253764867544213,8.027234525752952,0.8653612710795995,7.163667313154384,27.040283,27.241669,27.659554,27.636902,27.549496,27.945894,28.139853,28.507072,28.430897,28.42391,26.219147,26.431448,26.89731,26.887207,26.75423,-6.3185697,-7.1159005,-6.6816745,0.8381885,-5.980041,3.4666536,4.1819367,4.4487886,-0.2151515,3.9442666,27.13507733333333,27.497460666666665,27.520525916666667,0.9091027100000035,3.109442771666668,5.966519652500001,76.90207666666667,79.20539666666667,80.87405416666667,1007.9422866666667,1007.0803266666667,1006.3070900000001,256.61597333333344,232.3523866666667,228.84990333333334,-1.0,-1.8369701987210297e-16
2038-10-01,54.381023,4.7643576,77.0975,17.582602,1.1822147,1008.70844,1012.52844,397.36407,307.49713,6.369272369532313,27.12318,28.002237,26.299198,-5.894311,2.4134474,61.049095,61.64665,65.621124,64.00614,68.07286,5.7543225,5.8009944,6.8990107,3.122304,5.6950803,75.94059,76.89969,77.86595,82.40138,80.038666,17.310583,17.514036,17.97757,19.849272,18.930586,0.48717347,0.85897166,1.381163,6.00946,5.9626102,1008.4505,1007.4894,1007.88696,1005.6546,1007.16754,1012.3606,1011.4862,1012.0299,1009.91187,1011.1934,398.01447,398.98618,407.5281,424.4542,421.0054,288.93008,258.05258,222.86526,237.09128,240.65971,7.452092365572099,7.207080562623887,8.253764867544213,0.7815015028154408,7.005823355731723,27.12328,27.040283,27.241669,27.870548,27.674337,28.046797,27.945894,28.139853,28.606218,28.55511,26.276087,26.219147,26.431448,27.194714,26.887016,-6.5946736,-6.3185697,-7.1159005,-0.7733461,-6.3807235,3.470441,3.4666536,4.1819367,0.11260732,2.8927372,27.095581,27.372899333333336,27.474596166666668,0.8427866100000037,2.3049018883333345,5.568153360833333,76.64592666666667,78.32141666666666,80.628957,1008.2161133333334,1007.5893000000001,1006.4354983333333,284.8265966666668,244.086695,234.4196883333333,-0.8660254037844386,0.5000000000000001
2038-11-01,54.282776,4.7284265,78.04944,18.28059,1.2851906,1008.01074,1011.88367,405.254,302.93378,6.376177421690509,27.5307,28.38577,26.718508,-6.012242,2.1233428,54.381023,61.049095,61.64665,69.71031,67.82632,4.7643576,5.7543225,5.8009944,5.499305,4.2322025,77.0975,75.94059,76.89969,82.53022,81.95032,17.582602,17.310583,17.514036,20.083122,19.235497,1.1822147,0.48717347,0.85897166,6.7387843,8.251164,1008.70844,1008.4505,1007.4894,1005.7587,1006.2051,1012.52844,1012.3606,1011.4862,1010.112,1010.2289,397.36407,398.01447,398.98618,429.0052,425.40195,307.49713,288.93008,258.05258,190.49512,229.10553,6.369272369532313,7.452092365572099,7.207080562623887,5.891682695656561,4.820839744043816,27.12318,27.12328,27.040283,28.04943,27.531342,28.002237,28.046797,27.945894,28.864164,28.43596,26.299198,26.276087,26.219147,27.31311,26.757288,-5.894311,-6.5946736,-6.3185697,-5.392335,-4.6127534,2.4134474,3.470441,3.4666536,2.3737414,1.4010717,27.259053333333338,27.286444333333336,27.474542666666668,0.9848595900000037,1.3959696050000012,4.9876555775,77.02917666666667,77.57462,80.30388366666666,1008.3898933333334,1007.96464,1006.5859683333334,299.78699666666677,262.8264716666667,240.57204250000004,-0.5000000000000004,0.8660254037844384
2038-12-01,63.745064,3.4163454,81.56635,19.007391,4.144615,1007.7224,1011.8609,418.52322,263.1672,3.5070089580648296,27.40159,28.25265,26.606775,-3.1647186,1.511181,54.282776,54.381023,61.049095,69.05884,62.826675,4.7284265,4.7643576,5.7543225,7.159654,3.3968575,78.04944,77.0975,75.94059,79.59455,80.9618,18.28059,17.582602,17.310583,18.883886,19.364265,1.2851906,1.1822147,0.48717347,3.1811042,4.0554094,1008.01074,1008.70844,1008.4505,1007.2418,1005.4763,1011.88367,1012.52844,1012.3606,1011.34106,1009.5804,405.254,397.36407,398.01447,417.96115,422.51242,302.93378,307.49713,288.93008,196.68,259.629,6.376177421690509,6.369272369532313,7.452092365572099,8.027234525752952,2.3865506125491245,27.5307,27.12318,27.12328,27.659554,27.798243,28.38577,28.002237,28.046797,28.507072,28.64285,26.718508,26.299198,26.276087,26.89731,27.018507,-6.012242,-5.894311,-6.5946736,-6.6816745,-1.9096392,2.1233428,2.4134474,3.470441,4.4487886,1.4313986,27.351823333333332,27.24345033333333,27.441488250000003,2.2040067666666703,1.5565547383333345,4.9950893775,78.90443,77.90325333333332,80.35426283333334,1008.1471933333333,1008.0447399999999,1006.7731433333333,291.1993700000001,273.90767166666666,240.86689250000003,-2.4492935982947064e-16,1.0
2039-01-01,65.76578,3.4814122,82.3046,19.586008,6.869934,1005.00037,1009.20154,423.77164,251.0676,1.1040507609284216,27.667473,28.494843,26.898523,-0.8979857,0.64230037,63.745064,54.282776,54.381023,65.621124,70.319695,3.4163454,4.7284265,4.7643576,6.8990107,4.6908174,81.56635,78.04944,77.0975,77.86595,83.607864,19.007391,18.28059,17.582602,17.97757,19.565666,4.144615,1.2851906,1.1822147,1.381163,11.827714,1007.7224,1008.01074,1008.70844,1007.88696,1003.94855,1011.8609,1011.88367,1012.52844,1012.0299,1008.27765,418.52322,405.254,397.36407,407.5281,429.83984,263.1672,302.93378,307.49713,222.86526,205.34935,3.5070089580648296,6.376177421690509,6.369272369532313,8.253764867544213,3.148115361934943,27.40159,27.5307,27.12318,27.241669,27.352543,28.25265,28.38577,28.002237,28.139853,28.101957,26.606775,26.718508,26.299198,26.431448,26.698494,-3.1647186,-6.012242,-5.894311,-7.1159005,3.1352043,1.511181,2.1233428,2.4134474,4.1819367,0.28482333,27.533254333333332,27.314417666666667,27.467732416666667,4.099913200000003,2.471349905000001,4.581941044166666,80.64013,78.64302833333333,80.2456575,1006.91117,1007.5636416666667,1006.8607949999999,272.38952666666677,278.6080616666667,244.67674666666665,0.49999999999999994,0.8660254037844387
2039-02-01,62.990013,3.130455,83.333626,20.124203,7.4785476,1006.98236,1011.1777,429.14597,241.81659,0.2578302283573571,27.929121,28.663464,27.246496,0.24529487,0.0794157,65.76578,63.745064,54.282776,61.64665,74.4211,3.4814122,3.4163454,4.7284265,5.8009944,4.5572085,82.3046,81.56635,78.04944,76.89969,85.15794,19.586008,19.007391,18.28059,17.514036,19.80614,6.869934,4.144615,1.2851906,0.85897166,15.993471,1005.00037,1007.7224,1008.01074,1007.4894,1004.6029,1009.20154,1011.8609,1011.88367,1011.4862,1008.84247,423.77164,418.52322,405.254,398.98618,435.9285,251.0676,263.1672,302.93378,258.05258,177.80171,1.1040507609284216,3.5070089580648296,6.376177421690509,7.207080562623887,3.9396832126290624,27.667473,27.40159,27.5307,27.040283,27.26818,28.494843,28.25265,28.38577,27.945894,28.047417,26.898523,26.606775,26.718508,26.219147,26.64545,-0.8979857,-3.1647186,-6.012242,-6.3185697,3.8703582,0.64230037,1.511181,2.1233428,3.4666536,-0.7358201,27.66606133333333,27.462557333333336,27.522810833333335,6.164365533333336,3.5746125616666675,3.8723640941666666,82.40152533333332,79.715351,80.09363133333333,1006.5683766666666,1007.479135,1007.0590833333332,252.0171300000001,275.90206333333333,250.01131999999998,0.8660254037844386,0.5000000000000001
2039-03-01,58.34356,2.9569087,82.10181,20.35948,5.5907745,1005.78357,1010.00366,429.0065,253.6033,0.9493527192459216,28.35399,29.150269,27.595865,0.31670684,-0.8949678,62.990013,65.76578,63.745064,61.049095,67.96977,3.130455,3.4814122,3.4163454,5.7543225,3.136628,83.333626,82.3046,81.56635,75.94059,83.53968,20.124203,19.586008,19.007391,17.310583,19.837809,7.4785476,6.869934,4.144615,0.48717347,6.8512106,1006.98236,1005.00037,1007.7224,1008.4505,1005.80273,1011.1777,1009.20154,1011.8609,1012.3606,1010.0695,429.14597,423.77164,418.52322,398.01447,427.21533,241.81659,251.0676,263.1672,288.93008,239.53922,0.2578302283573571,1.1040507609284216,3.5070089580648296,7.452092365572099,0.8653612710795995,27.929121,27.667473,27.40159,27.12328,27.636902,28.663464,28.494843,28.25265,28.046797,28.430897,27.246496,26.898523,26.606775,26.276087,26.887207,0.24529487,-0.8979857,-3.1647186,-6.5946736,0.8381885,0.0794157,0.64230037,1.511181,3.470441,-0.2151515,27.983527999999996,27.667675666666664,27.58256816666667,6.646418700000003,4.425212733333335,3.7673277524999995,82.580012,80.74222099999999,79.97380883333334,1005.9221000000001,1007.0346466666666,1007.0574866666667,248.82916333333344,270.0142666666667,251.18332666666666,1.0,6.123233995736766e-17
2039-04-01,69.508835,3.8411326,84.565834,20.616066,10.275333,1006.61694,1010.91656,436.74597,194.52037,1.1104461544357316,28.091166,28.92991,27.357325,-0.9954452,-0.49211738,58.34356,62.990013,65.76578,54.381023,64.00614,2.9569087,3.130455,3.4814122,4.7643576,3.122304,82.10181,83.333626,82.3046,77.0975,82.40138,20.35948,20.124203,19.586008,17.582602,19.849272,5.5907745,7.4785476,6.869934,1.1822147,6.00946,1005.78357,1006.98236,1005.00037,1008.70844,1005.6546,1010.00366,1011.1777,1009.20154,1012.52844,1009.91187,429.0065,429.14597,423.77164,397.36407,424.4542,253.6033,241.81659,251.0676,307.49713,237.09128,0.9493527192459216,0.2578302283573571,1.1040507609284216,6.369272369532313,0.7815015028154408,28.35399,27.929121,27.667473,27.12318,27.870548,29.150269,28.663464,28.494843,28.002237,28.606218,27.595865,27.246496,26.898523,26.299198,27.194714,0.31670684,0.24529487,-0.8979857,-5.894311,-0.7733461,-0.8949678,0.0794157,0.64230037,2.4134474,0.11260732,28.124759,27.82900666666667,27.600953,7.781551700000004,5.940732450000001,4.122817169166667,83.33375666666666,81.98694333333333,80.15418000000001,1006.4609566666667,1006.6860633333332,1007.1376816666667,229.98008666666678,251.18480666666665,247.6357508333333,0.8660254037844387,-0.4999999999999998
2039-05-01,65.21905,4.0242033,82.07801,20.027079,6.8571196,1005.9102,1010.1631,426.8096,205.14467,2.4268808722707584,28.09425,28.837255,27.387106,-2.4175792,0.21227713,69.508835,58.34356,62.990013,54.282776,69.71031,3.8411326,2.9569087,3.130455,4.7284265,5.499305,84.565834,82.10181,83.333626,78.04944,82.53022,20.616066,20.35948,20.124203,18.28059,20.083122,10.275333,5.5907745,7.4785476,1.2851906,6.7387843,1006.61694,1005.78357,1006.98236,1008.01074,1005.7587,1010.91656,1010.00366,1011.1777,1011.88367,1010.112,436.74597,429.0065,429.14597,405.254,429.0052,194.52037,253.6033,241.81659,302.93378,190.49512,1.1104461544357316,0.9493527192459216,0.2578302283573571,6.376177421690509,5.891682695656561,28.091166,28.35399,27.929121,27.5307,28.04943,28.92991,29.150269,28.663464,28.38577,28.864164,27.357325,27.595865,27.246496,26.718508,27.31311,-0.9954452,0.31670684,0.24529487,-6.012242,-5.392335,-0.49211738,-0.8949678,0.0794157,2.1233428,2.3737414,28.179802,27.922931666666667,27.604688,7.574409033333336,6.869387283333334,4.132678444166666,82.915218,82.65837166666667,80.11649583333333,1006.1035700000001,1006.3359733333333,1007.1503066666668,217.75611333333345,234.88662166666668,248.85654666666665,0.49999999999999994,-0.8660254037844387
2039-06-01,73.231445,7.1084213,81.499596,19.650946,8.469023,1006.6311,1011.06683,430.47333,161.46237,7.7929695409048785,27.928162,28.85623,27.090023,-6.84561,3.7239761,65.21905,69.508835,58.34356,63.745064,69.05884,4.0242033,3.8411326,2.9569087,3.4163454,7.159654,82.07801,84.565834,82.10181,81.56635,79.59455,20.027079,20.616066,20.35948,19.007391,18.883886,6.8571196,10.275333,5.5907745,4.144615,3.1811042,1005.9102,1006.61694,1005.78357,1007.7224,1007.2418,1010.1631,1010.91656,1010.00366,1011.8609,1011.34106,426.8096,436.74597,429.0065,418.52322,417.96115,205.14467,194.52037,253.6033,263.1672,196.68,2.4268808722707584,1.1104461544357316,0.9493527192459216,3.5070089580648296,8.027234525752952,28.09425,28.091166,28.35399,27.40159,27.659554,28.837255,28.92991,29.150269,28.25265,28.507072,27.387106,27.357325,27.595865,26.606775,26.89731,-2.4175792,-0.9954452,0.31670684,-3.1647186,-6.6816745,0.21227713,-0.49211738,-0.8949678,1.511181,4.4487886,28.037859333333333,28.01069366666667,27.627072,8.533825200000003,7.590121950000001,4.573338344166667,82.71448,82.647246,80.27524966666667,1006.3860799999999,1006.15409,1007.099415,187.0424700000001,217.93581666666668,245.92174416666668,1.2246467991473532e-16,-1.0
2039-07-01,67.068245,6.982214,78.79148,18.558714,2.217195,1006.744,1010.84393,415.95117,206.87038,8.1923764228958,27.550488,28.42438,26.761879,-6.8714614,4.460723,73.231445,65.21905,69.508835,65.76578,65.621124,7.1084213,4.0242033,3.8411326,3.4814122,6.8990107,81.499596,82.07801,84.565834,82.3046,77.86595,19.650946,20.027079,20.616066,19.586008,17.97757,8.469023,6.8571196,10.275333,6.869934,1.381163,1006.6311,1005.9102,1006.61694,1005.00037,1007.88696,1011.06683,1010.1631,1010.91656,1009.20154,1012.0299,430.47333,426.8096,436.74597,423.77164,407.5281,161.46237,205.14467,194.52037,251.0676,222.86526,7.7929695409048785,2.4268808722707584,1.1104461544357316,1.1040507609284216,8.253764867544213,27.928162,28.09425,28.091166,27.667473,27.241669,28.85623,28.837255,28.92991,28.494843,28.139853,27.090023,27.387106,27.357325,26.898523,26.431448,-6.84561,-2.4175792,-0.9954452,-0.8979857,-7.1159005,3.7239761,0.21227713,-0.49211738,0.64230037,4.1819367,27.857633333333336,27.99119616666667,27.652806916666666,5.847779200000002,6.814665450000001,4.6430076775,80.78969533333334,82.06172600000001,80.35237716666667,1006.4284333333334,1006.444695,1007.0041683333334,191.15914000000012,210.56961333333334,244.58883749999998,-0.4999999999999997,-0.8660254037844388
2039-08-01,65.93922,6.572003,77.11451,17.971891,0.9219249,1007.8044,1011.92255,408.37256,246.19899,7.913308102284842,27.430073,28.313698,26.619768,-6.5356116,4.4616394,67.068245,73.231445,65.21905,62.990013,61.64665,6.982214,7.1084213,4.0242033,3.130455,5.8009944,78.79148,81.499596,82.07801,83.333626,76.89969,18.558714,19.650946,20.027079,20.124203,17.514036,2.217195,8.469023,6.8571196,7.4785476,0.85897166,1006.744,1006.6311,1005.9102,1006.98236,1007.4894,1010.84393,1011.06683,1010.1631,1011.1777,1011.4862,415.95117,430.47333,426.8096,429.14597,398.98618,206.87038,161.46237,205.14467,241.81659,258.05258,8.1923764228958,7.7929695409048785,2.4268808722707584,0.2578302283573571,7.207080562623887,27.550488,27.928162,28.09425,27.929121,27.040283,28.42438,28.85623,28.837255,28.663464,27.945894,26.761879,27.090023,27.387106,27.246496,26.219147,-6.8714614,-6.84561,-2.4175792,0.24529487,-6.3185697,4.460723,3.7239761,0.21227713,0.0794157,3.4666536,27.636241,27.9080215,27.685289416666667,3.8693809666666694,5.721895000000001,4.6482537808333335,79.13519533333334,81.02520666666668,80.37027883333333,1007.0598333333332,1006.5817016666666,1007.0304183333333,204.84391333333346,211.30001333333334,243.60103833333332,-0.8660254037844384,-0.5000000000000004
